Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,batch_size,dropout,num_layers,negative_slope,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,64,1,2,0.1,inner,2000,0.128026008605957,0.1349794864654541,22944
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,64,1,2,0.1,dot,2000,0.1334478855133056,0.1409459114074707,24097
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,64,1,3,0.1,inner,2000,0.1283607482910156,0.1354756355285644,22944
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,64,1,3,0.1,dot,2000,0.1273725032806396,0.1349494457244873,28257
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,32,1,1,0.1,inner,2000,0.0929665565490722,0.1000211238861084,22944
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,32,1,1,0.1,dot,2000,0.1269857883453369,0.1343131065368652,22961
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,32,1,2,0.1,inner,2000,0.1267836093902588,0.1338160037994384,22944
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,32,1,2,0.1,dot,2000,0.1527252197265625,0.1600325107574463,23521
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,32,1,3,0.1,inner,2000,0.1021065711975097,0.1089956760406494,22944
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,32,1,3,0.1,dot,2000,0.1383912563323974,0.1459906101226806,24577
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,16,1,1,0.1,inner,2000,0.0559034347534179,0.0628440380096435,22944
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,16,1,1,0.1,dot,2000,0.1445357799530029,0.1518263816833496,22961
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,16,1,2,0.1,inner,2000,0.129828929901123,0.1368765830993652,22944
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,16,1,2,0.1,dot,2000,0.1017167568206787,0.1092195510864257,23233
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,16,1,3,0.1,inner,2000,0.1167531013488769,0.1237163543701171,22944
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,1,0.1,0.001,3,2,16,1,3,0.1,dot,2000,0.1030254364013671,0.1105525493621826,23505
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,2,0.1,0.015,1,2,64,1,1,0.1,inner,2000,0.1312096118927002,0.1390857696533203,23216
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,2,0.1,0.015,1,2,64,1,1,0.1,dot,2000,0.1494710445404052,0.1577227115631103,23233
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,2,0.1,0.015,1,2,64,1,2,0.1,inner,2000,0.1453046798706054,0.1531548500061035,23216
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,2,0.1,0.015,1,2,64,1,2,0.1,dot,2000,0.1996233463287353,0.2076592445373535,24369
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,2,0.1,0.015,1,2,64,1,3,0.1,inner,2000,0.1166443824768066,0.1243293285369873,23216
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,2,0.1,0.015,1,2,64,1,3,0.1,dot,2000,0.1551666259765625,0.1635446548461914,28529
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,2,0.1,0.015,1,2,32,1,1,0.1,inner,2000,0.1314716339111328,0.1392321586608886,23216
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,2,0.1,0.015,1,2,32,1,1,0.1,dot,2000,0.1497867107391357,0.1579880714416504,23233
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,2,0.1,0.015,1,2,32,1,2,0.1,inner,2000,0.1291446685791015,0.1369833946228027,23216
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,2,0.1,0.015,1,2,32,1,2,0.1,dot,2000,0.1097066402435302,0.1178755760192871,23793
Tune,91.14,94.1,95.94,97.05,98.71,98.52,92.55,91.14,94.1,95.94,97.05,98.71,98.52,99.21,99.42,96.86,16,16,1024,0.1,2,0.1,0.015,1,2,32,1,3,0.1,inner,2000,0.1572368144989013,0.1652126312255859,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,1,2,32,1,3,0.1,dot,2000,0.1399013996124267,0.1481070518493652,24849
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,1,2,16,1,1,0.1,inner,2000,0.1120984554290771,0.1198256015777587,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,1,2,16,1,1,0.1,dot,2000,0.1079187393188476,0.1158649921417236,23233
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,1,2,16,1,2,0.1,inner,2000,0.1398184299468994,0.1476552486419677,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,1,2,16,1,2,0.1,dot,2000,0.1542747020721435,0.1622905731201172,23505
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,1,2,16,1,3,0.1,inner,2000,0.1396832466125488,0.1474525928497314,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,1,2,16,1,3,0.1,dot,2000,0.1639361381530761,0.1722164154052734,23777
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,64,1,1,0.1,inner,2000,0.1405601501464843,0.1484565734863281,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,64,1,1,0.1,dot,2000,0.1393039226531982,0.1472141742706298,23233
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,64,1,2,0.1,inner,2000,0.1442623138427734,0.1520674228668213,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,64,1,2,0.1,dot,2000,0.1563098430633545,0.1644580364227295,24369
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,64,1,3,0.1,inner,2000,0.1087164878845214,0.1163842678070068,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,64,1,3,0.1,dot,2000,0.1537246704101562,0.1619350910186767,28529
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,32,1,1,0.1,inner,2000,0.1314940452575683,0.1394307613372802,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,32,1,1,0.1,dot,2000,0.1424767971038818,0.1504411697387695,23233
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,32,1,2,0.1,inner,2000,0.1644403934478759,0.172187328338623,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,32,1,2,0.1,dot,2000,0.1481599807739257,0.1562418937683105,23793
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,32,1,3,0.1,inner,2000,0.1798181533813476,0.1877470016479492,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,32,1,3,0.1,dot,2000,0.1455235481262207,0.1536762714385986,24849
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,16,1,1,0.1,inner,2000,0.1255784034729004,0.1333653926849365,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,16,1,1,0.1,dot,2000,0.1079814434051513,0.1160058975219726,23233
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,16,1,2,0.1,inner,2000,0.1387152671813964,0.1466283798217773,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,16,1,2,0.1,dot,2000,0.1275403499603271,0.1362388134002685,23505
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,16,1,3,0.1,inner,2000,0.1506023406982422,0.1584169864654541,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,2,2,16,1,3,0.1,dot,2000,0.1526036262512207,0.1608760356903076,23777
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,64,1,1,0.1,inner,2000,0.1025376319885253,0.1102564334869384,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,64,1,1,0.1,dot,2000,0.1463923454284668,0.1542813777923584,23233
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,64,1,2,0.1,inner,2000,0.1473886966705322,0.1552572250366211,23216
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,64,1,2,0.1,dot,2000,0.1778419017791748,0.1861016750335693,24369
Tune,91.14,94.1,95.94,96.68,97.97,98.52,92.55,91.14,94.1,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,64,1,3,0.1,inner,2000,0.108278751373291,0.1274738311767578,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,64,1,3,0.1,dot,2000,0.1540701389312744,0.162459135055542,28529
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,32,1,1,0.1,inner,2000,0.1078243255615234,0.1156191825866699,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,32,1,1,0.1,dot,2000,0.1451838016510009,0.1530916690826416,23233
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,32,1,2,0.1,inner,2000,0.1384646892547607,0.1462643146514892,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,32,1,2,0.1,dot,2000,0.1735420227050781,0.1816420555114746,23793
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,32,1,3,0.1,inner,2000,0.096367597579956,0.1109766960144043,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,32,1,3,0.1,dot,2000,0.1569080352783203,0.1654067039489746,24849
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,16,1,1,0.1,inner,2000,0.1071987152099609,0.115027904510498,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,16,1,1,0.1,dot,2000,0.1428966522216797,0.1509473323822021,23233
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,16,1,2,0.1,inner,2000,0.1045958995819091,0.1126596927642822,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,16,1,2,0.1,dot,2000,0.1484546661376953,0.1565918922424316,23505
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,16,1,3,0.1,inner,2000,0.1389439105987548,0.1468148231506347,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.015,3,2,16,1,3,0.1,dot,2000,0.1175334453582763,0.1257576942443847,23777
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,64,1,1,0.1,inner,2000,0.1050999164581298,0.1128227710723877,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,64,1,1,0.1,dot,2000,0.1094815731048584,0.1173810958862304,23233
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,64,1,2,0.1,inner,2000,0.1107053756713867,0.1183679103851318,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,64,1,2,0.1,dot,2000,0.1554567813873291,0.1635956764221191,24369
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,64,1,3,0.1,inner,2000,0.0855793952941894,0.0933310985565185,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,64,1,3,0.1,dot,2000,0.173424482345581,0.1817669868469238,28529
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,32,1,1,0.1,inner,2000,0.1504688262939453,0.1581594944000244,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,32,1,1,0.1,dot,2000,0.1629226207733154,0.17071533203125,23233
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,32,1,2,0.1,inner,2000,0.1074826717376709,0.1153113842010498,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,32,1,2,0.1,dot,2000,0.1405375003814697,0.1488292217254638,23793
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,32,1,3,0.1,inner,2000,0.1274886131286621,0.1352515220642089,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,32,1,3,0.1,dot,2000,0.1805677413940429,0.1887853145599365,24849
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,16,1,1,0.1,inner,2000,0.13670015335083,0.1445338726043701,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,16,1,1,0.1,dot,2000,0.1127431392669677,0.120758056640625,23233
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,16,1,2,0.1,inner,2000,0.1144599914550781,0.1221563816070556,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,16,1,2,0.1,dot,2000,0.1389448642730713,0.1470003128051757,23505
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,16,1,3,0.1,inner,2000,0.1375887393951416,0.1452398300170898,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,1,2,16,1,3,0.1,dot,2000,0.1450667381286621,0.1534473896026611,23777
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,64,1,1,0.1,inner,2000,0.0957655906677246,0.1036396026611328,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,64,1,1,0.1,dot,2000,0.1456475257873535,0.1536238193511963,23233
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,64,1,2,0.1,inner,2000,0.1222498416900634,0.129939317703247,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,64,1,2,0.1,dot,2000,0.1626374721527099,0.1708323955535888,24369
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,64,1,3,0.1,inner,2000,0.1487994194030761,0.1566362380981445,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,64,1,3,0.1,dot,2000,0.163654088973999,0.171962022781372,28529
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,32,1,1,0.1,inner,2000,0.1200363636016845,0.1279017925262451,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,32,1,1,0.1,dot,2000,0.0725684165954589,0.0805671215057373,23233
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,32,1,2,0.1,inner,2000,0.1442091464996338,0.1520752906799316,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,32,1,2,0.1,dot,2000,0.147500991821289,0.1555731296539306,23793
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,32,1,3,0.1,inner,2000,0.1021981239318847,0.1097028255462646,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,32,1,3,0.1,dot,2000,0.1642518043518066,0.1726496219635009,24849
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,16,1,1,0.1,inner,2000,0.1672790050506591,0.1750030517578125,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,16,1,1,0.1,dot,2000,0.1346006393432617,0.1425623893737793,23233
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,16,1,2,0.1,inner,2000,0.1272523403167724,0.135047435760498,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,16,1,2,0.1,dot,2000,0.1476035118103027,0.1559040546417236,23505
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,16,1,3,0.1,inner,2000,0.1062643527984619,0.1139647960662841,23216
Tune,88.93,95.57,95.94,96.68,97.97,98.52,92.55,88.93,95.57,95.94,96.68,97.97,98.52,99.21,99.42,96.68,16,16,1024,0.1,2,0.1,0.001,2,2,16,1,3,0.1,dot,2000,0.094393253326416,0.1025969982147216,23777
