Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,acc,base_lr,batch_size,out_channels,hidden_channels,heads,negative_slope,dropout,num_layers,epochs
cora_runbgset7l9_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.1,0.0,7,10000
cora_rungyff7id1_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.1,0.0,6,10000
cora_runsj4wsf8c_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.1,0.1,5,10000
cora_runns10pa3i_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.1,0.0,7,10000
cora_run6u3i1td9_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.1,0.1,6,10000
cora_runikwbh3wc_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.1,0.1,5,10000
cora_run9zzp5cjb_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.1,0.1,7,10000
cora_rund2qzrd71_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.1,0.1,6,10000
cora_run45u6gbht_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.2,0.0,5,10000
cora_run35hxqqj7_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.1,0.1,7,10000
cora_runapecfe5l_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.2,0.0,6,10000
cora_runagzlkr2m_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.2,0.0,5,10000
cora_runr2b6okil_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.2,0.0,7,10000
cora_runkx7jgxjv_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.2,0.0,6,10000
cora_runsetrgpsf_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.2,0.1,5,10000
cora_runv0nxjk9u_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.2,0.0,7,10000
cora_run51p6xvy2_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.2,0.1,5,10000
cora_runnq735egf_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.2,0.1,6,10000
cora_runx7bk78h8_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.2,0.1,6,10000
cora_runjb7tge7r_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.2,0.1,7,10000
cora_runmcmo6mpl_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.2,0.1,7,10000
cora_runaafe3dhb_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.1,0.0,5,10000
cora_runrmq4xepc_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.1,0.0,6,10000
cora_run0i5t79iq_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,92.9,0.01,1024,256,32,4,0.1,0.0,5,10000
cora_runzpfdf5yf_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.1,0.0,7,10000
cora_runyrsdcq9y_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,92.44,0.01,1024,256,32,4,0.1,0.0,6,10000
cora_runemhi9gsy_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.1,0.1,5,10000
cora_rundszlpca7_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,90.68,0.01,1024,256,32,4,0.1,0.0,7,10000
cora_runa3vgz6uv_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.1,0.1,6,10000
cora_runzscm737n_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,90.68,0.01,1024,256,32,4,0.1,0.1,5,10000
cora_runkgq60ktp_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.1,0.1,7,10000
cora_runx09zovc9_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,90.68,0.01,1024,256,32,4,0.1,0.1,6,10000
cora_runtdaumsic_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.2,0.0,5,10000
cora_run4xvsugt4_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,90.68,0.01,1024,256,32,4,0.1,0.1,7,10000
cora_runh5g5uaug_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.2,0.0,6,10000
cora_run37jflyza_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,90.68,0.01,1024,256,32,4,0.2,0.0,5,10000
cora_runcm8mokgy_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.2,0.0,7,10000
cora_run13i5l5yv_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,4,0.2,0.0,6,10000
cora_runqeh9s9c7_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.2,0.1,5,10000
cora_runw7orchlm_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,4,0.2,0.0,7,10000
cora_runlvo1zkhk_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.2,0.1,6,10000
cora_run732rcgzz_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,4,0.2,0.1,5,10000
cora_runf92usujm_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.2,0.1,7,10000
cora_rungov9bq39_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,4,0.2,0.1,6,10000
cora_runt8ctxbjt_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.1,0.0,5,10000
cora_runfyok2929_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,4,0.2,0.1,7,10000
cora_runzhgdg6s2_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.1,0.0,6,10000
cora_runx799kff5_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.1,0.0,5,10000
cora_runo0ojp6zr_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.1,0.0,7,10000
cora_rungw54gou9_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.1,0.0,6,10000
cora_runwlwvv4tx_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.1,0.1,5,10000
cora_runv617iu9a_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.1,0.0,7,10000
cora_run0sit9x4h_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.1,0.1,6,10000
cora_runzbtmep0e_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.1,0.1,5,10000
cora_runtbmic2ui_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.1,0.1,7,10000
cora_runwzjfrst1_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.1,0.1,6,10000
cora_runhadnxilu_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.2,0.0,5,10000
cora_runhtelkoqa_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.1,0.1,7,10000
cora_runivzdbnpu_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.2,0.0,6,10000
cora_runazen9wpw_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.2,0.0,5,10000
cora_run5vru36hf_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.2,0.0,7,10000
cora_rungvirvk3h_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.2,0.0,6,10000
cora_runo1anhzx3_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.2,0.1,5,10000
cora_runx13rlks2_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.2,0.0,7,10000
cora_run15id4g32_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.2,0.1,6,10000
cora_runoidtmwct_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.2,0.1,5,10000
cora_runrt3n3jt3_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.2,0.1,7,10000
cora_run739iuq6l_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.2,0.1,6,10000
cora_runs7u608de_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,92.9,0.01,1024,256,32,4,0.1,0.0,5,10000
cora_runo7int0d3_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.2,0.1,7,10000
cora_runb5xqfrqf_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,92.44,0.01,1024,256,32,4,0.1,0.0,6,10000
cora_runfhx39y4s_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,8,0.1,0.0,5,10000
cora_runy1x6uumc_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,90.68,0.01,1024,256,32,4,0.1,0.0,7,10000
cora_runeb6cb4j2_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,8,0.1,0.0,6,10000
cora_run37x3aj1e_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,90.68,0.01,1024,256,32,4,0.1,0.1,5,10000
cora_runbscb68uh_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,8,0.1,0.0,7,10000
cora_runggy28bl0_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,90.68,0.01,1024,256,32,4,0.1,0.1,6,10000
cora_run0miiaciy_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,8,0.1,0.1,5,10000
cora_runpo25k7cp_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,90.68,0.01,1024,256,32,4,0.1,0.1,7,10000
cora_runt50cwyzn_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.1,0.1,6,10000
cora_run05gz32rj_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,90.68,0.01,1024,256,32,4,0.2,0.0,5,10000
cora_rund81kf9gn_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.1,0.1,7,10000
cora_runfp8dnf4b_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,4,0.2,0.0,6,10000
cora_runcygjfxa3_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.2,0.0,5,10000
cora_runoxm0oyeq_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,4,0.2,0.0,7,10000
cora_runrnt5maz4_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.2,0.0,6,10000
cora_runb5o96o0v_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,4,0.2,0.1,5,10000
cora_run77eeq5bl_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.2,0.0,7,10000
cora_run6x4p5365_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,4,0.2,0.1,6,10000
cora_runasjfrneq_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.2,0.1,5,10000
cora_runt4hzkem8_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,4,0.2,0.1,7,10000
cora_runc5i8w2s6_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.2,0.1,6,10000
cora_run7mhmebmy_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.1,0.0,5,10000
cora_runr0r686l4_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.2,0.1,7,10000
cora_run2q6l3i59_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.1,0.0,6,10000
cora_runut906u7r_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,64,4,0.1,0.0,5,10000
cora_runro92qn7m_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.1,0.0,7,10000
cora_runy4es2swh_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,64,4,0.1,0.0,6,10000
cora_runh4xb5pkq_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.1,0.1,5,10000
cora_runslrynixd_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,64,4,0.1,0.0,7,10000
cora_rungp68ej8w_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.1,0.1,6,10000
cora_runr9nshrfp_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,64,4,0.1,0.1,5,10000
cora_runs0jfi4bx_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.1,0.1,7,10000
cora_runetrpye6m_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,64,4,0.1,0.1,6,10000
cora_run52d3qnr4_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.2,0.0,5,10000
cora_runox8iqirb_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,4,0.1,0.1,7,10000
cora_runlgyofi0x_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.2,0.0,6,10000
cora_runuz0tun8e_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,4,0.2,0.0,5,10000
cora_runl20pgfep_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.2,0.0,7,10000
cora_runm8tmu7ih_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,4,0.2,0.0,6,10000
cora_runyya0loos_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.2,0.1,5,10000
cora_runvh4lr971_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,4,0.2,0.0,7,10000
cora_run99o6v4w4_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.2,0.1,6,10000
cora_runzmd70i6w_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,4,0.2,0.1,5,10000
cora_run2uid0rgd_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,2,0.2,0.1,7,10000
cora_runex8mlrzq_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,4,0.2,0.1,6,10000
cora_runbd375z2h_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,8,0.1,0.0,5,10000
cora_runupgvgnq5_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,4,0.2,0.1,7,10000
cora_run5zblqcp9_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,8,0.1,0.0,6,10000
cora_runhaupyekx_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,2,0.1,0.0,5,10000
cora_run04o95xqa_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,8,0.1,0.0,7,10000
cora_runmg0s1cgj_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,2,0.1,0.0,6,10000
cora_rungl7hk2se_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.6,97.59,90.68,0.01,1024,256,32,8,0.1,0.1,5,10000
cora_runc38o8lf9_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,2,0.1,0.0,7,10000
cora_runijll868x_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.1,0.1,6,10000
cora_runijvzornw_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,2,0.1,0.1,5,10000
cora_runb6p4q6t3_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.1,0.1,7,10000
cora_run2luetxoy_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,2,0.1,0.1,6,10000
cora_runsswwpcbb_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.2,0.0,5,10000
cora_runre5hyen7_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.73,90.68,0.01,1024,256,64,2,0.1,0.1,7,10000
cora_rungwlfzu9u_GAT,72.14,84.69,90.77,92.07,92.44,92.44,77.33,72.14,84.69,90.77,92.07,92.44,92.44,96.6,97.59,90.68,0.01,1024,256,32,8,0.2,0.0,6,10000
